id_unificado,COD_MPIO_DIVIPOLA,codigo_departamento_divipola,nombre_departamento,nombre_municipio,tipo_entidad_divipola,longitud_divipola,latitud_divipola,nota_divipola,area_m2,pixeles_con_viento,pixeles_con_viento_tocan_al_mpio,densidad_pixeles_general,area_reserva_campesina_ha,indice_pobreza_multidimensional,asesinatos_100k_habitantes,grupos_armados_en_el_mpio,cantidad_grupos_armados_en_el_mpio,es_zomac,es_pdet,zomac_priorizados_art_170,zomac_priorizados_art_52,densidad_cultivos_coca_ha_km2,dist_min_coca_km,indice_pena_media_0_100,pocentaje_negro,pocentaje_raizal,pocentaje_gitano,pocentaje_palanquero,pocentaje_indigena,indice_pena_media_0_100_imputado_para_risk,coca_log,cercania_coca,z_indice_pena_media,z_cantidad_grupos_armados,z_coca_log,z_cercania_coca,risk_raw_seguridad,risk_score_01_calculado,riesgo_categoria,tipo_abordaje_zona,densidad_pixeles_disponibles_pct_exacta,universo_111_densidad_gt15,check_imputacion_indice_pena_media_0_100,check_cruce_divipola,check_imputacion_risk_score,observacion_validacion
17444,17444,17,CALDAS,MARQUETALIA,Municipio,-75.053097,5.297525,,91690730.10150304,0,0,0.0,0.0000,40.7,7.298737318,,0,0.0,0.0,No es PDET O ZOMAC,No es PDET O ZOMAC,0.0,50.48526326,50.5,0.1490189585230565,0.0,0.0,0.0,0.0413941551452934,50.5,0.0,0.01942303,0.22861698,-0.60931468,-0.43744925,-0.46910508,-0.26063407,0.25519865,Bajo,Presencial,0.0,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
17446,17446,17,CALDAS,MARULANDA,Municipio,-75.259721,5.284304,,382475173.8981705,651,752,12.29,0.0000,"34,6",73.36757153,,0,1.0,0.0,No,No,0.0,67.79,13.95,0.2402691013935608,0.0480538202787121,0.0,0.0,0.0,13.95,0.0,0.014537,-1.96263394,-0.60931468,-0.43744925,-0.48227632,-1.02954758,0.07090923,Bajo,Presencial,10.64,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
17486,17486,17,CALDAS,NEIRA,Municipio,-75.520006,5.166895,,374616705.1446767,204,238,3.97,0.0000,"31,3",9.240436149,,0,0.0,0.0,No es PDET O ZOMAC,No es PDET O ZOMAC,0.0,73.87,52.29,0.3733726357160403,0.0049127978383689,0.0,0.0,0.4961925816752641,52.29,0.0,0.01335648,0.33593132,-0.60931468,-0.43744925,-0.48545861,-0.22552708,0.26361292,Bajo,Presencial,3.4,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
17495,17495,17,CALDAS,NORCASIA,Municipio,-74.889543,5.574796,,231240522.8603269,1,1,0.03,0.0000,"41,4",32.5414904,,0,1.0,0.0,No,No,0.0,16.58,48.56,0.4204507231752439,0.0,0.0,0.0,0.134544231416078,48.56,0.0,0.05688282,0.11230982,-0.60931468,-0.43744925,-0.36812515,-0.28619459,0.24907243,Bajo,Presencial,0.03,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
17513,17513,17,CALDAS,PÁCORA,Municipio,-75.459621,5.527172,,261064163.3045185,58,58,1.39,0.0000,"33,3",0.0,,0,0.0,0.0,No es PDET O ZOMAC,No es PDET O ZOMAC,0.0,60.19,33.67,0.1988679822548569,0.0,0.0,0.0,0.4971699556371424,33.67,0.0,0.01634254,-0.78037763,-0.60931468,-0.43744925,-0.47740913,-0.61502779,0.1702593,Bajo,Presencial,1.39,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
17524,17524,17,CALDAS,PALESTINA,Municipio,-75.624577,5.017879,,113770205.97529244,0,0,0.0,0.0000,"30,1",68.48462209,,0,1.0,0.0,No,No,0.0,53.47,61.76,0.94885100074129,0.0,0.0074128984432913,0.0,0.6893995552260934,61.76,0.0,0.01835873,0.90367814,-0.60931468,-0.43744925,-0.47197411,-0.02479302,0.31172387,Medio,Presencial con precaución,0.0,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
17541,17541,17,CALDAS,PENSILVANIA,Municipio,-75.160299,5.383281,,506159055.6852522,379,406,5.01,0.0000,"37,3",0.0,,0,1.0,0.0,No,No,0.0,44.89,30.57,0.5845560296954463,0.0,0.0,0.0,0.6137838311802186,30.57,0.0,0.02179124,-0.96622928,-0.60931468,-0.43744925,-0.46272113,-0.67787267,0.15519695,Bajo,Presencial,4.68,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
17614,17614,17,CALDAS,RIOSUCIO,Municipio,-75.702104,5.423673,,389889518.66407233,0,0,0.0,0.0000,29.3,1.849180813,,0,1.0,0.0,No,No,0.0,67.60953537,41.32,0.504040656502541,0.0041656252603515,0.0,0.0020828126301757,75.70190785636925,41.32,0.0,0.01457523,-0.32174372,-0.60931468,-0.43744925,-0.48217324,-0.45522054,0.20856112,Bajo,Presencial,0.0,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
17616,17616,17,CALDAS,RISARALDA,Municipio,-75.76722,5.164509,,91131342.863945,3,3,0.21,0.0000,"39,4",44.11894467,,0,1.0,0.0,No,No,0.0,44.93,40.75,0.426829268292683,0.0,0.0,0.0,2.8252032520325203,40.75,0.0,0.02177226,-0.35591644,-0.60931468,-0.43744925,-0.46277229,-0.46427085,0.20639198,Bajo,Presencial,0.21,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
17653,17653,17,CALDAS,SALAMINA,Municipio,-75.487223,5.403025,,393898588.6052408,639,707,11.22,0.0000,28.7,9.967108542,,0,0.0,0.0,No es PDET O ZOMAC,No es PDET O ZOMAC,0.0,63.64176939,36.95,1.1374004014354355,0.0,0.0,0.0,0.5474119579101028,36.95,0.0,0.01546987,-0.58373459,-0.60931468,-0.43744925,-0.47976157,-0.5465556,0.18667038,Bajo,Presencial,10.14,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
17662,17662,17,CALDAS,SAMANÁ,Municipio,-74.992263,5.41308,,770175718.9968367,22,22,0.18,0.0000,39.9,9.339248191,,0,1.0,0.0,No,No,0.0,24.42058455,38.72,23.56519742883379,0.0057392102846648,0.0,0.0172176308539944,0.5624426078971534,38.72,0.0,0.0393382,-0.47761929,-0.60931468,-0.43744925,-0.41542,-0.49976401,0.19788516,Bajo,Presencial,0.18,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
17665,17665,17,CALDAS,SAN JOSÉ,Municipio,-75.792063,5.08231,,61773261.33613697,0,1,0.1,0.0000,"39,9",40.37956794,,0,0.0,0.0,No es PDET O ZOMAC,No es PDET O ZOMAC,0.0,37.66,38.02,0.3321523472099202,0.0,0.0,0.0,6.244464127546501,38.02,0.0,0.02586653,-0.5195858,-0.60931468,-0.43744925,-0.45173542,-0.5198996,0.19305916,Bajo,Presencial,0.0,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
17777,17777,17,CALDAS,SUPÍA,Municipio,-75.64966,5.446843,,123440287.07440189,2,2,0.1,0.0000,31.3,26.67555852,ELN,1,0.0,0.0,No es PDET O ZOMAC,No es PDET O ZOMAC,0.0,77.1041727,48.32,4.211358247713673,0.0,0.0037635015618531,0.0037635015618531,31.91449324451469,48.32,0.0,0.01280341,0.0979213,0.82391607,-0.43744925,-0.48694952,0.120915,0.34664646,Medio,Presencial con precaución,0.1,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
17867,17867,17,CALDAS,VICTORIA,Municipio,-74.911239,5.317437,,567601708.2617356,31,31,0.34,0.0000,"34,9",0.0,,0,0.0,0.0,No es PDET O ZOMAC,No es PDET O ZOMAC,0.0,36.45,50.31,1.3132056946489936,0.0,0.0,0.0,0.0490918016691212,50.31,0.0,0.02670227,0.21722607,-0.60931468,-0.43744925,-0.44948253,-0.26167751,0.25494856,Bajo,Presencial,0.34,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
17873,17873,17,CALDAS,VILLAMARÍA,Municipio,-75.502487,5.038925,,461250696.1108516,58,67,0.91,0.0000,"17,0",7.244172064,,0,0.0,0.0,No es PDET O ZOMAC,No es PDET O ZOMAC,0.0,77.77,54.53,1.0117290353466848,0.0398946780499481,0.0095747227319875,0.0015957871219979,0.8106598579749461,54.53,0.0,0.01269519,0.47022413,-0.60931468,-0.43744925,-0.48724126,-0.178792,0.27481415,Bajo,Presencial,0.79,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
17877,17877,17,CALDAS,VITERBO,Municipio,-75.87061,5.062664,,114429231.53825116,0,0,0.0,0.0000,26.0,15.11144692,,0,0.0,0.0,No es PDET O ZOMAC,No es PDET O ZOMAC,0.0,29.94129874,50.51,0.7806841046277666,0.0,0.0080482897384305,0.0080482897384305,1.3843058350100603,50.51,0.0,0.03231926,0.2292165,-0.60931468,-0.43744925,-0.43434086,-0.25520961,0.25649876,Bajo,Presencial,0.0,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
18001,18001,18,CAQUETÁ,FLORENCIA,Municipio,-75.609831,1.618196,,2565465942.458789,232,322,0.78,0.0000,29.6,12.83245831,"EMBF, SM",2,1.0,1.0,ZOMAC-170,ZOMAC-NO 52,5.789398335,0.0,61.25,1.2985820533336832,0.0111494418720568,0.0072143447407426,0.0065584952188569,0.9116308354211208,61.25,1.91536233,1.0,0.87310254,2.25714682,1.01436971,2.17422517,1.51173765,0.67999201,Alto,Remota,0.57,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
18029,18029,18,CAQUETÁ,ALBANIA,Municipio,-75.878375,1.328526,,416685914.6858802,0,0,0.0,0.0000,38.8,0.0,,0,1.0,1.0,ZOMAC-170,ZOMAC-NO 52,28.94699168,0.0,49.39,0.7792803117121246,0.0,0.0,0.0,2.4066009626403853,49.39,3.39942887,1.0,0.1620701,-0.60931468,2.13927226,2.17422517,0.62791836,0.46816253,Alto,Remota,0.0,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
18094,18094,18,CAQUETÁ,BELÉN DE LOS ANDAQUÍES,Municipio,-75.872405,1.415812,,1199276405.1578846,127,194,1.01,0.0000,50,60.56935191,,0,1.0,1.0,ZOMAC-170,DAILD-52,26.05229251,0.0,51.28,0.3895062435559628,0.0,0.0,0.0,3.173330278382404,51.28,3.29777175,1.0,0.27537965,-0.60931468,2.06221752,2.17422517,0.65216576,0.47397403,Alto,Remota,0.66,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
18150,18150,18,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Municipio,-74.847867,1.332371,,12873017155.238049,0,0,0.0,0.0000,63.3,15.22487135,"EMBF, EMC",2,1.0,1.0,ZOMAC-170,DAILD-52,44.66107287,0.0,54.27,1.3789562474786372,0.0183371841420031,0.0036674368284006,0.0073348736568012,0.645468881798511,54.27,3.82124614,1.0,0.45463657,2.25714682,2.45900409,2.17422517,1.65420144,0.71413703,Alto,Remota,0.0,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
18205,18205,18,CAQUETÁ,CURILLO,Municipio,-75.919205,1.033473,,405776303.69933057,0,0,0.0,0.0000,"55,4",0.0,,0,1.0,1.0,ZOMAC-170,ZOMAC-NO 52,51.28,0.0,54.92,3.1847133757961785,0.0,0.0,0.0,0.2574874644260739,54.92,3.95661389,1.0,0.49360546,-0.60931468,2.56161103,2.17422517,0.82842349,0.51621862,Alto,Remota,0.0,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
18247,18247,18,CAQUETÁ,EL DONCELLO,Municipio,-75.283631,1.679951,,1114194991.8295343,4,5,0.03,0.0000,44.3,24.58693942,,0,1.0,1.0,ZOMAC-170,ZOMAC-NO 52,5.789398335,0.0,51.14,6.180286819940815,0.0,0.0113817436831322,0.0,0.6715228773048031,51.14,1.91536233,1.0,0.26698635,-0.60931468,1.01436971,2.17422517,0.43965854,0.42304134,Alto,Remota,0.02,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
18256,18256,18,CAQUETÁ,EL PAUJÍL,Municipio,-75.326093,1.570226,,1243543579.5902069,21,32,0.16,0.0000,45.5,25.92016589,,0,1.0,1.0,ZOMAC-170,DAILD-52,38.45814609,0.0,69.24,0.5381375760411793,0.0077990953049446,0.0,0.0,4.1881141787552645,69.24,3.67524052,1.0,1.35212019,-0.60931468,2.34833378,2.17422517,1.08624819,0.57801278,Alto,Remota,0.11,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
18410,18410,18,CAQUETÁ,LA MONTAÑITA,Municipio,-75.436408,1.479173,,1712702379.5505445,1,3,0.01,0.0000,56.2,38.40983292,,0,1.0,1.0,ZOMAC-170,ZVTN-52,44.66107287,0.0,49.73,0.3471017007983339,0.0,0.0,0.0,1.2582436653939604,49.73,3.82124614,1.0,0.18245383,-0.60931468,2.45900409,2.17422517,0.69899903,0.4851988,Alto,Remota,0.0,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
18460,18460,18,CAQUETÁ,MILÁN,Municipio,-75.506926,1.29021,,1228643081.3391953,0,0,0.0,0.0000,64.6,9.672115292,,0,1.0,1.0,ZOMAC-170,ZOMAC-NO 52,55.41281264,0.0,50.31,0.2435530085959885,0.0,0.0,0.0,27.30659025787965,50.31,4.03269631,1.0,0.21722607,-0.60931468,2.61928048,2.17422517,0.74322459,0.49579857,Alto,Remota,0.0,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
18479,18479,18,CAQUETÁ,MORELIA,Municipio,-75.724146,1.486611,,465500927.8023419,0,0,0.0,0.0000,42.4,73.20644217,,0,1.0,1.0,ZOMAC-170,ZOMAC-NO 52,0.0,18.71167413,71.82,0.5373134328358209,0.0,0.0,0.0,0.0597014925373134,71.82,0.0,0.05073136,1.50679672,-0.60931468,-0.43744925,-0.38470758,0.19938846,0.36545459,Medio,Presencial con precaución,0.0,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
18592,18592,18,CAQUETÁ,PUERTO RICO,Municipio,-75.157604,1.909063,,4178282766.174082,52,134,0.2,0.0004,54.3,25.09860165,EMBF,1,1.0,1.0,ZOMAC-170,ZOMAC-NO 52,13.23291048,0.0,49.15,0.9950880758807588,0.0,0.0042344173441734,0.0,2.3246951219512195,49.15,2.65555692,1.0,0.14768158,0.82391607,1.57542729,2.17422517,0.94008261,0.54298053,Alto,Remota,0.08,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
18610,18610,18,CAQUETÁ,SAN JOSÉ DEL FRAGUA,Municipio,-75.973796,1.330266,,1312573695.138986,0,0,0.0,0.0000,48.7,123.1794797,"CN-EB, EMC, SM",3,1.0,1.0,ZOMAC-170,ZOMAC-NO 52,53.34517038,0.0,59.02,0.8755129958960328,0.0182398540811673,0.0091199270405836,0.0,3.730050159598723,59.02,3.99535575,1.0,0.73940926,3.69037756,2.59097684,2.17422517,2.21023565,0.84740458,Alto,Remota,0.0,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
18753,18753,18,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Municipio,-74.767894,2.119413,,17595824251.5689,574,592,0.21,"71,887.1048",56.3,36.64681631,"EMBF, SM",2,1.0,1.0,ZOMAC-170,ZVTN_DAILD-52,0.0,26.41356225,67.47,0.9364122174829632,0.0073540226503897,0.0073540226503897,0.0049026817669265,1.7894788449281755,67.47,0.0,0.03647829,1.24600489,2.25714682,-0.43744925,-0.42312941,0.96228649,0.54830225,Alto,Remota,0.2,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
18756,18756,18,CAQUETÁ,SOLANO,Municipio,-75.253702,0.699077,,42577917418.92285,0,0,0.0,0.0000,71.9,57.7986954,"EMBF, EMC",2,1.0,1.0,ZOMAC-170,ZOMAC-NO 52,64.09691014,0.0,33.72,2.0652967560237823,0.0208615833941796,0.0104307916970898,0.0,20.444351726296027,33.72,4.17587708,1.0,-0.77738002,2.25714682,2.72780959,2.17422517,1.27675673,0.62367293,Alto,Remota,0.0,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
18785,18785,18,CAQUETÁ,SOLITA,Municipio,-75.619902,0.87654,,479905660.9437068,0,0,0.0,0.0000,"58,1",31.30380341,,0,1.0,1.0,ZOMAC-170,ZOMAC-NO 52,5.789,0.0,49.48,2.0412056466997326,0.0,0.0,0.0,1.1446012972148036,49.48,1.91530366,1.0,0.16746579,-0.60931468,1.01432524,2.17422517,0.40481745,0.4146908,Alto,Remota,0.0,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
18860,18860,18,CAQUETÁ,VALPARAÍSO,Municipio,-75.70671,1.194619,,1338639154.5030563,0,0,0.0,0.0000,50.0,27.22570106,,0,1.0,1.0,ZOMAC-170,ZOMAC-NO 52,28.94699168,0.0,56.19,0.7044734061289186,0.0,0.0,0.0,0.3346248679112363,56.19,3.39942887,1.0,0.56974469,-0.60931468,2.13927226,2.17422517,0.77060446,0.50236084,Alto,Remota,0.0,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19001,19001,19,CAUCA,POPAYÁN,Municipio,-76.599377,2.459641,,483367215.7931626,231,261,3.37,0.0000,18.4,16.32600704,EMC,1,0.0,0.0,No es PDET O ZOMAC,No es PDET O ZOMAC,0.0,22.45935903,84.03,2.100449258686523,0.0080617382573453,0.0032979838325503,0.0054966397209172,3.424406546131465,84.03,0.0,0.04262691,2.23881242,0.82391607,-0.43744925,-0.40655465,0.88228612,0.52912815,Alto,Remota,2.99,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19022,19022,19,CAUCA,ALMAGUER,Municipio,-76.85607,1.913429,,238017015.88672876,938,998,26.21,0.0000,62.9,5.089576547,"ELN, EMC",2,0.0,0.0,No es PDET O ZOMAC,No es PDET O ZOMAC,0.0,31.79566464,33.26,0.0665738667312231,0.0,0.0,0.0,20.14767294074926,33.26,0.0,0.03049184,-0.80495801,2.25714682,-0.43744925,-0.43926704,0.24202884,0.37567443,Medio,Presencial con precaución,24.63,SI,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19050,19050,19,CAUCA,ARGELIA,Municipio,-77.24905,2.257427,,779863837.6271064,214,325,2.6,0.0000,50.1,163.5381115,EMC,1,1.0,1.0,ZOMAC-170,ZOMAC-NO 52,64.09691014,0.0,98.41,0.6323713927227101,0.0,0.0,0.0100376411543287,0.1957340025094102,98.41,4.17587708,1.0,3.10092427,0.82391607,2.72780959,2.17422517,2.20419401,0.84595655,Alto,Remota,1.72,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19075,19075,19,CAUCA,BALBOA,Municipio,-77.215773,2.040998,,415290172.30274487,145,184,2.77,0.0000,47.1,39.73860827,"CN-EB, EMC",2,1.0,1.0,ZOMAC-170,ZOMAC-NO 52,64.09691014,0.0,63.34,12.38891239949217,0.0,0.0,0.0,0.0740584003385526,63.34,4.17587708,1.0,0.99840253,2.25714682,2.72780959,2.17422517,1.89828062,0.77263673,Alto,Remota,2.18,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19100,19100,19,CAUCA,BOLÍVAR,Municipio,-76.966215,1.837538,,801979264.3591865,1181,1223,9.53,0.0000,51.1,27.68618963,,0,0.0,0.0,No es PDET O ZOMAC,No es PDET O ZOMAC,0.0,25.58463311,60.72,5.069473684210527,0.0,0.0,0.0,7.180350877192983,60.72,0.0,0.03761572,0.84132791,-0.60931468,-0.43744925,-0.42006327,-0.03882898,0.3083598,Medio,Presencial con precaución,9.2,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19110,19110,19,CAUCA,BUENOS AIRES,Municipio,-76.642238,3.015382,,438276020.0285581,10,10,0.14,0.0000,42.5,50.43570848,EMC,1,1.0,1.0,ZOMAC-170,ZVTN-52,64.09691014,0.0,63.25,65.60865430337613,0.035663338088445,0.011887779362815,0.0079251862418766,25.443810429545096,63.25,4.17587708,1.0,0.99300684,0.82391607,2.72780959,2.17422517,1.46642291,0.66913119,Alto,Remota,0.14,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19130,19130,19,CAUCA,CAJIBÍO,Municipio,-76.570682,2.623371,,555995736.1486977,0,0,0.0,0.0000,56.9,35.54054955,EMC,1,1.0,1.0,ZOMAC-170,ZOMAC-NO 52,64.09691014,0.0,82.48,3.195284628509385,0.0031022180859314,0.0,0.0062044361718628,6.9955017837754,82.48,4.17587708,1.0,2.14588659,0.82391607,2.72780959,2.17422517,1.86993082,0.76584199,Alto,Remota,0.0,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19137,19137,19,CAUCA,CALDONO,Municipio,-76.484319,2.798059,,357354607.7026409,45,71,1.24,0.0000,56.0,25.44882473,ELN,1,1.0,1.0,ZOMAC-170,ZVTN-52,13.23291048,0.0,57.55,0.2563673856099872,0.0027866020174998,0.0,0.0139330100874993,75.36365156328372,57.55,2.65555692,1.0,0.65127961,0.82391607,1.57542729,2.17422517,1.11634192,0.5852255,Alto,Remota,0.79,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19142,19142,19,CAUCA,CALOTO,Municipio,-76.408941,3.034531,,268679991.8268897,0,0,0.0,0.0000,37.4,47.54056795,,0,1.0,1.0,ZOMAC-170,ZOMAC-NO 52,5.789398335,0.0,85.39,25.324572514249528,0.0197910069664344,0.0039582013932868,0.0197910069664344,50.340405319822665,85.39,1.91536233,1.0,2.32034734,-0.60931468,1.01436971,2.17422517,1.15833488,0.59529016,Alto,Remota,0.0,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19212,19212,19,CAUCA,CORINTO,Municipio,-76.261866,3.173854,,328626848.202844,561,596,11.34,0.0000,33.7,132.7874295,EMC,1,1.0,1.0,ZOMAC-170,ZOMAC-NO 52,19.02230882,0.0,85.21,11.561041002172606,0.0184902694956778,0.0138677021217584,0.0,41.469051911431606,85.21,2.99684709,1.0,2.30955595,0.82391607,1.83412066,2.17422517,1.74847731,0.7367326,Alto,Remota,10.67,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19256,19256,19,CAUCA,EL TAMBO,Municipio,-76.810911,2.451409,,2756153543.192897,108,116,0.26,0.0000,46,36.36930431,EMC,1,1.0,1.0,ZOMAC-170,DAILD-52,64.09691014,0.0,90.38,10.3767950349269,0.0,0.002596795554286,0.0,9.971694928458282,90.38,4.17587708,1.0,2.61950854,0.82391607,2.72780959,2.17422517,2.0356985,0.80557237,Alto,Remota,0.24,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19290,19290,19,CAUCA,FLORENCIA,Municipio,-77.072547,1.682535,,56925384.70188776,0,0,0.0,0.0000,36.3,18.15211472,,0,1.0,0.0,No,No,0.0,29.36614964,28.81,0.0786009039103949,0.0,0.0,0.0,0.0982511298879937,28.81,0.0,0.03293141,-1.07174506,-0.60931468,-0.43744925,-0.43269071,-0.71029863,0.14742525,Bajo,Presencial,0.0,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19300,19300,19,CAUCA,GUACHENÉ,Municipio,-76.392189,3.134153,,99665032.68396458,0,0,0.0,0.0000,20.2,30.46602326,EMC,1,0.0,0.0,No es PDET O ZOMAC,No es PDET O ZOMAC,0.0,8.997078398,67.71,95.43563982066657,0.010803219359369,0.0,0.0,0.3078917517420191,67.71,0.0,0.10002922,1.2603934,0.82391607,-0.43744925,-0.25181588,0.56305028,0.45261527,Alto,Remota,0.0,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19318,19318,19,CAUCA,GUAPI,Municipio,-77.88797,2.571337,,2579452961.282779,78,97,0.24,0.0000,68.9,60.69013352,EMC,1,1.0,1.0,ZOMAC-170,ZOMAC-NO 52,64.09691014,0.0,36.81,95.81913774973712,0.0294426919032597,0.0042060988433228,0.0336487907465825,1.0052576235541535,36.81,4.17587708,1.0,-0.59212789,0.82391607,2.72780959,2.17422517,0.91162575,0.53616013,Alto,Remota,0.19,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19355,19355,19,CAUCA,INZÁ,Municipio,-76.063503,2.549183,,872655147.0079471,738,854,6.12,0.0000,59,16.07872142,EMC,1,0.0,0.0,No es PDET O ZOMAC,No es PDET O ZOMAC,0.0,40.73076575,71.23,0.1510003775009437,0.0,0.0,0.0037750094375235,50.92487731219328,71.23,0.0,0.02396314,1.47142496,0.82391607,-0.43744925,-0.45686638,0.60615375,0.4629461,Alto,Remota,5.29,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19364,19364,19,CAUCA,JAMBALÓ,Municipio,-76.323877,2.777834,,236243836.74640775,877,947,25.05,0.0000,46.5,10.36430533,,0,1.0,1.0,ZOMAC-170,ZOMAC-NO 52,5.789398335,0.0,31.53,0.183452577508714,0.0,0.0,0.0,98.57518498134898,31.53,1.91536233,1.0,-0.90867522,-0.60931468,1.01436971,2.17422517,0.02817699,0.32441947,Medio,Presencial con precaución,23.2,SI,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19392,19392,19,CAUCA,LA SIERRA,Municipio,-76.763278,2.179383,,209589993.0708604,39,56,1.67,0.0000,53.6,43.83657724,,0,0.0,0.0,No es PDET O ZOMAC,No es PDET O ZOMAC,0.0,9.34502721,45.05,12.783090085556116,0.0,0.0,0.0,18.36940110719678,45.05,0.0,0.0966648,-0.09812221,-0.60931468,-0.43744925,-0.26088532,-0.34375983,0.23527548,Bajo,Presencial,1.16,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19397,19397,19,CAUCA,LA VEGA,Municipio,-76.778771,2.001803,,519067259.6335516,1927,2021,24.33,0.0000,56.7,45.63605248,EMC,1,0.0,0.0,No es PDET O ZOMAC,No es PDET O ZOMAC,0.0,24.35598201,47.21,0.1466349800273044,0.0101127572432623,0.0,0.0,47.88390554684735,47.21,0.0,0.03943843,0.03137442,0.82391607,-0.43744925,-0.41514982,0.10839355,0.34364538,Medio,Presencial con precaución,23.2,SI,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19418,19418,19,CAUCA,LÓPEZ DE MICAY,Municipio,-77.247803,2.846788,,3389172279.3423567,9,12,0.02,0.0000,81.2,10.02104419,EMC,1,1.0,1.0,ZOMAC-170,ZOMAC-NO 52,64.09691014,0.0,53.67,85.27485612224648,0.0066150691274723,0.0,0.052920553019779,5.953562214725143,53.67,4.17587708,1.0,0.41866528,0.82391607,2.72780959,2.17422517,1.26540336,0.62095181,Alto,Remota,0.02,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19450,19450,19,CAUCA,MERCADERES,Municipio,-77.164319,1.789193,,701292438.9965332,301,301,2.68,0.0000,46.6,55.78355979,,0,1.0,1.0,ZOMAC-170,ZOMAC-NO 52,0.0,17.40896758,94.8,18.26286640551128,0.0,0.0,0.0067540186410914,0.2026205592327435,94.8,0.0,0.05432135,2.88449703,-0.60931468,-0.43744925,-0.37503008,0.68303519,0.48137267,Alto,Remota,2.68,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
19455,19455,19,CAUCA,MIRANDA,Municipio,-76.228722,3.254651,,191293888.1013628,314,366,11.96,0.0000,21.6,50.37335546,"EMC, FRENTE 57",2,1.0,1.0,ZOMAC-170,ZVTN-52,13.23291048,0.0,73.8,27.46320953048353,0.0070077084793272,0.0035038542396636,0.0,17.92571829011913,73.8,2.65555692,1.0,1.62550197,2.25714682,1.57542729,2.17422517,1.88728897,0.7700023,Alto,Remota,10.26,NO,SIN_IMPUTACION,OK,SIN_IMPUTACION,OK
